time	V(triangle)
4.092184590625847e-003	-1.383507e-001
4.092223570052548e-003	-1.386986e-001
4.092301528905950e-003	-1.390165e-001
4.092376930999351e-003	-1.389188e-001
4.092454417986538e-003	-1.385675e-001
4.092553843820165e-003	-1.380684e-001
4.092719944315371e-003	-1.373163e-001
4.395000000000000e-003	1.148936e+000
4.395023955864883e-003	1.151684e+000
4.395071867594651e-003	1.155052e+000
4.395095236810484e-003	1.155587e+000
4.395112367639828e-003	1.155583e+000
4.395136911990569e-003	1.155562e+000
4.395163792307337e-003	1.155358e+000
4.395192920464522e-003	1.155013e+000
4.395227674015173e-003	1.154692e+000
4.395265358001966e-003	1.154511e+000
4.395335478993111e-003	1.154516e+000
4.395475720975400e-003	1.155075e+000
4.395700881371591e-003	1.156193e+000
4.395935149544518e-003	1.157209e+000
4.396221644468755e-003	1.158478e+000
4.396530181826057e-003	1.159912e+000
4.397147256540659e-003	1.161905e+000
4.397374980017361e-003	1.161857e+000
4.397500800771920e-003	1.161932e+000
4.397587877970750e-003	1.162083e+000
4.397687300550884e-003	1.162074e+000
4.397801839498927e-003	1.162006e+000
4.398016252905240e-003	1.161775e+000
4.398241222250970e-003	1.161013e+000
4.398383606310211e-003	1.160021e+000
4.398471890901454e-003	1.159472e+000
4.398664736258797e-003	1.158745e+000
4.398801148076132e-003	1.158203e+000
4.398925490159886e-003	1.157685e+000
4.399121615080485e-003	1.156871e+000
4.399513864921682e-003	1.155160e+000
4.400000000000001e-003	1.152954e+000
4.400002582179640e-003	1.152408e+000
4.400007746538915e-003	1.151360e+000
4.400018075257467e-003	1.149562e+000
4.400028459306973e-003	1.148348e+000
4.400044581563029e-003	1.147410e+000
4.400054980576464e-003	1.147129e+000
4.400068579406625e-003	1.146858e+000
4.400083347291778e-003	1.146557e+000
4.400103658430339e-003	1.146345e+000
4.400126357475631e-003	1.146428e+000
4.400151394772716e-003	1.146701e+000
4.400183052059596e-003	1.147062e+000
4.400225943118782e-003	1.147450e+000
4.400296349039745e-003	1.147750e+000
4.400370034579096e-003	1.147666e+000
4.400449515819636e-003	1.147318e+000
4.400548442393874e-003	1.146823e+000
4.400706960774192e-003	1.146101e+000
4.706687499997564e-003	-1.558996e-001
4.712000000000001e-003	-1.785041e-001
4.712025318921230e-003	-1.813131e-001
4.712075956763687e-003	-1.847067e-001
4.712099303964849e-003	-1.851878e-001
4.712116912420758e-003	-1.851572e-001
4.712141707908136e-003	-1.851047e-001
4.712169761620148e-003	-1.848674e-001
4.712199615479831e-003	-1.845194e-001
4.712237691579317e-003	-1.841984e-001
4.712277388088014e-003	-1.840408e-001
4.712344647882087e-003	-1.840827e-001
4.712458216468519e-003	-1.845541e-001
4.712671761808113e-003	-1.856259e-001
4.712893902079495e-003	-1.865979e-001
4.713160263285761e-003	-1.877678e-001
4.713450279605879e-003	-1.891391e-001
4.714030312246117e-003	-1.913774e-001
4.714243267531133e-003	-1.915247e-001
4.714392798808857e-003	-1.915211e-001
4.714522774228262e-003	-1.916217e-001
4.714662025641062e-003	-1.916108e-001
4.714904447016230e-003	-1.914025e-001
4.715298284466285e-003	-1.901473e-001
4.715500575679675e-003	-1.888910e-001
4.715607849811582e-003	-1.884220e-001
4.715695440460046e-003	-1.881986e-001
4.715934283152109e-003	-1.872329e-001
4.716219131973074e-003	-1.860178e-001
4.716626076698023e-003	-1.842380e-001
4.717000000000001e-003	-1.824530e-001
4.717002194115562e-003	-1.819888e-001
4.717006582346682e-003	-1.811059e-001
4.717015358808925e-003	-1.795782e-001
4.717028465167097e-003	-1.779581e-001
4.717042520354632e-003	-1.770284e-001
4.717053779123818e-003	-1.767040e-001
4.717067286073179e-003	-1.764348e-001
4.717082190314626e-003	-1.761389e-001
4.717103074691557e-003	-1.759170e-001
4.717126447331452e-003	-1.759941e-001
4.717152348333108e-003	-1.762769e-001
4.717185439930220e-003	-1.766570e-001
4.717226473247514e-003	-1.770244e-001
4.717298544727428e-003	-1.773190e-001
4.717372750317288e-003	-1.772265e-001
4.717451378551993e-003	-1.768773e-001
4.717551632935017e-003	-1.763747e-001
4.717708373844142e-003	-1.756625e-001
5.015366178674017e-003	1.090923e+000
5.020000000000000e-003	1.110643e+000
5.020022184259287e-003	1.113305e+000
5.020066552777862e-003	1.116626e+000
5.020089916884851e-003	1.117235e+000
5.020106399934308e-003	1.117268e+000
5.020130570072777e-003	1.117291e+000
5.020156587618530e-003	1.117128e+000
5.020184764083023e-003	1.116794e+000
5.020216168930058e-003	1.116477e+000
5.020251977976046e-003	1.116270e+000
5.020323596068022e-003	1.116216e+000
5.020466832251972e-003	1.116730e+000
5.020681951922838e-003	1.117809e+000
5.020879907364984e-003	1.118676e+000
5.021153620991946e-003	1.119873e+000
5.021446546599718e-003	1.121256e+000
5.022032397815261e-003	1.123502e+000
5.022253102152617e-003	1.123658e+000
5.022405871883575e-003	1.123661e+000
5.022538427192212e-003	1.123761e+000
5.022680484173911e-003	1.123742e+000
5.022929745996746e-003	1.123429e+000
5.023423412644406e-003	1.121605e+000
5.023706217687152e-003	1.120080e+000
5.023834854649224e-003	1.119743e+000
5.023917306142076e-003	1.119541e+000
5.024089168039786e-003	1.118746e+000
5.024264035213463e-003	1.117976e+000
5.024529056549191e-003	1.116841e+000
5.024717646837559e-003	1.115971e+000
5.024730008714085e-003	1.115950e+000
5.024754732467137e-003	1.115845e+000
5.024907786220327e-003	1.115101e+000
5.025000000000000e-003	1.114648e+000
5.025001193139290e-003	1.114401e+000
5.025003579417870e-003	1.113900e+000
5.025008351975030e-003	1.112935e+000
5.025017353678943e-003	1.111395e+000
5.025030069724348e-003	1.109929e+000
5.025044460372557e-003	1.109095e+000
5.025055095296729e-003	1.108822e+000
5.025069262354057e-003	1.108535e+000
5.025084228472330e-003	1.108235e+000
5.025104774047221e-003	1.108037e+000
5.025127597480562e-003	1.108135e+000
5.025152812673779e-003	1.108415e+000
5.025184524106986e-003	1.108777e+000
5.025229188580232e-003	1.109174e+000
5.025301596415663e-003	1.109460e+000
5.025373782196968e-003	1.109357e+000
5.025461286040294e-003	1.108961e+000
5.025557405465531e-003	1.108482e+000
5.025724189750277e-003	1.107731e+000
5.331687499997562e-003	-1.941962e-001
5.337000000000000e-003	-2.168001e-001
5.337025314927265e-003	-2.196094e-001
5.337075944781796e-003	-2.230032e-001
5.337099293398406e-003	-2.234844e-001
5.337116895128684e-003	-2.234539e-001
5.337141685029563e-003	-2.234015e-001
5.337169712397540e-003	-2.231646e-001
5.337199546392595e-003	-2.228167e-001
5.337237574623985e-003	-2.224957e-001
5.337277234698021e-003	-2.223378e-001
5.337344483433508e-003	-2.223792e-001
5.337458368418344e-003	-2.228515e-001
5.337672001254373e-003	-2.239236e-001
5.337894268668566e-003	-2.248962e-001
5.338160775264706e-003	-2.260667e-001
5.338450937584810e-003	-2.274386e-001
5.339031262225017e-003	-2.296751e-001
5.339244350694125e-003	-2.298204e-001
5.339393512921961e-003	-2.298175e-001
5.339522704306311e-003	-2.299186e-001
5.339661251877315e-003	-2.299081e-001
5.339900300065970e-003	-2.297103e-001
5.340288353020013e-003	-2.285063e-001
5.340479331263958e-003	-2.272972e-001
5.340585423718770e-003	-2.267939e-001
5.340678890904465e-003	-2.265482e-001
5.340983535285199e-003	-2.253164e-001
5.341215828694172e-003	-2.243375e-001
5.341535413182049e-003	-2.229445e-001
5.342000000000000e-003	-2.207486e-001
5.342002540221226e-003	-2.202023e-001
5.342007620663678e-003	-2.191924e-001
5.342017781548582e-003	-2.175248e-001
5.342032423859439e-003	-2.159433e-001
5.342047556919943e-003	-2.151543e-001
5.342058583632401e-003	-2.148975e-001
5.342075888403922e-003	-2.145576e-001
5.342091503750080e-003	-2.143022e-001
5.342114304417217e-003	-2.142181e-001
5.342138407356077e-003	-2.144129e-001
5.342165040829036e-003	-2.147294e-001
5.342197162442249e-003	-2.150672e-001
5.342261405668673e-003	-2.154920e-001
5.342350957700063e-003	-2.155639e-001
5.342438620168553e-003	-2.152432e-001
5.342551093862344e-003	-2.146719e-001
5.342661549309111e-003	-2.141573e-001
5.640000000000001e-003	1.051068e+000
5.644999999999999e-003	1.072338e+000
5.645023924177881e-003	1.075089e+000
5.645071772533641e-003	1.078460e+000
5.645095016458246e-003	1.078992e+000
5.645112086734573e-003	1.078989e+000
5.645136516462266e-003	1.078971e+000
5.645163193409205e-003	1.078771e+000
5.645192163063919e-003	1.078427e+000
5.645226529340743e-003	1.078106e+000
5.645263962372559e-003	1.077923e+000
5.645334501047613e-003	1.077923e+000
5.645475578397717e-003	1.078481e+000
5.645700072383584e-003	1.079596e+000
5.645935145539004e-003	1.080616e+000
5.646222168312962e-003	1.081887e+000
5.646531567912847e-003	1.083324e+000
5.647150367112620e-003	1.085314e+000
5.647377710244506e-003	1.085261e+000
5.647503130858786e-003	1.085337e+000
5.647589684109449e-003	1.085490e+000
5.647688617912068e-003	1.085481e+000
5.647802450303609e-003	1.085413e+000
5.648016773569605e-003	1.085181e+000
5.648241829744641e-003	1.084417e+000
5.648384274087552e-003	1.083423e+000
5.648472471848092e-003	1.082876e+000
5.648664843953996e-003	1.082151e+000
5.648800600298385e-003	1.081612e+000
5.648924730548044e-003	1.081095e+000
5.649120501445502e-003	1.080282e+000
5.649512043240419e-003	1.078575e+000
5.650000000000001e-003	1.076361e+000
5.650002589229182e-003	1.075813e+000
5.650007767687542e-003	1.074763e+000
5.650018124604262e-003	1.072962e+000
5.650028508524392e-003	1.071750e+000
5.650044660104886e-003	1.070816e+000
5.650055526173566e-003	1.070525e+000
5.650069443421868e-003	1.070246e+000
5.650084330412605e-003	1.069947e+000
5.650104758680835e-003	1.069748e+000
5.650127480032940e-003	1.069844e+000
5.650152428117649e-003	1.070120e+000
5.650183808030949e-003	1.070480e+000
5.650221027057827e-003	1.070856e+000
5.650260384313625e-003	1.071120e+000
5.650307476105768e-003	1.071208e+000
5.650364518037245e-003	1.071091e+000
5.650440329526942e-003	1.070760e+000
5.650535923525964e-003	1.070282e+000
5.650639487137768e-003	1.069799e+000
5.956687500002033e-003	-2.324929e-001
5.962000000000000e-003	-2.550959e-001
5.962025307371810e-003	-2.579066e-001
5.962075922115425e-003	-2.613009e-001
5.962099210158714e-003	-2.617809e-001
5.962116792808345e-003	-2.617507e-001
5.962141532805413e-003	-2.616995e-001
5.962169508274736e-003	-2.614636e-001
5.962199295222835e-003	-2.611158e-001
5.962237217719936e-003	-2.607946e-001
5.962276795838504e-003	-2.606357e-001
5.962344102386373e-003	-2.606755e-001
5.962458568075124e-003	-2.611493e-001
5.962672302149840e-003	-2.622218e-001
5.962894802892841e-003	-2.631952e-001
5.963161580295603e-003	-2.643670e-001
5.963452034785937e-003	-2.657402e-001
5.964032943766609e-003	-2.679735e-001
5.964246211483800e-003	-2.681156e-001
5.964394729859135e-003	-2.681138e-001
5.964522580096368e-003	-2.682158e-001
5.964659922398400e-003	-2.682058e-001
5.964893463301675e-003	-2.680244e-001
5.965272325194679e-003	-2.668980e-001
5.965452849780914e-003	-2.657496e-001
5.965558062058169e-003	-2.652118e-001
5.965656158497265e-003	-2.649289e-001
5.965970892405704e-003	-2.636636e-001
5.966214477543615e-003	-2.626419e-001
5.966512829724184e-003	-2.613426e-001
5.966999999999998e-003	-2.590424e-001
5.967002629908505e-003	-2.584745e-001
5.967007889725521e-003	-2.574327e-001
5.967018409359549e-003	-2.557368e-001
5.967033626757093e-003	-2.541590e-001
5.967049139927875e-003	-2.534058e-001
5.967060230731623e-003	-2.531619e-001
5.967077399529277e-003	-2.528275e-001
5.967093963045804e-003	-2.525770e-001
5.967118041357902e-003	-2.525351e-001
5.967143085506074e-003	-2.527635e-001
5.967172445580852e-003	-2.531132e-001
5.967204995583763e-003	-2.534425e-001
5.967270095589587e-003	-2.538089e-001
5.967376285365924e-003	-2.537743e-001
5.967476958006193e-003	-2.533520e-001
5.967579361662310e-003	-2.528329e-001
5.967713009321965e-003	-2.522307e-001
5.968721721311394e-003	-2.479501e-001
6.264999999999998e-003	1.012771e+000
6.270000000000000e-003	1.034052e+000
6.270023994778577e-003	1.036798e+000
6.270071984335731e-003	1.040164e+000
6.270095363401703e-003	1.040697e+000
6.270112532179554e-003	1.040693e+000
6.270137103170764e-003	1.040671e+000
6.270164144582027e-003	1.040464e+000
6.270193380011111e-003	1.040118e+000
6.270228452581612e-003	1.039797e+000
6.270266333975637e-003	1.039617e+000
6.270336264200394e-003	1.039627e+000
6.270476124649907e-003	1.040187e+000
6.270702094613142e-003	1.041309e+000
6.270935860272839e-003	1.042322e+000
6.271222323693945e-003	1.043591e+000
6.271530494995748e-003	1.045024e+000
6.272146837599356e-003	1.047015e+000
6.272374682790438e-003	1.046967e+000
6.272500525619321e-003	1.047042e+000
6.272587647224706e-003	1.047193e+000
6.272687098606926e-003	1.047184e+000
6.272801572498194e-003	1.047117e+000
6.273015297613619e-003	1.046888e+000
6.273239965517196e-003	1.046131e+000
6.273381655020288e-003	1.045145e+000
6.273469924823286e-003	1.044593e+000
6.273663201074765e-003	1.043861e+000
6.273800343789616e-003	1.043316e+000
6.273924796898837e-003	1.042798e+000
6.274122361411861e-003	1.041978e+000
6.274517490437904e-003	1.040254e+000
6.275000000000001e-003	1.038064e+000
6.275002135042349e-003	1.037612e+000
6.275006405127041e-003	1.036725e+000
6.275014945296425e-003	1.035146e+000
6.275025119505681e-003	1.033781e+000
6.275039581014984e-003	1.032722e+000
6.275052345464804e-003	1.032305e+000
6.275065746626609e-003	1.032030e+000
6.275080294175969e-003	1.031725e+000
6.275100553387253e-003	1.031471e+000
6.275123545947425e-003	1.031516e+000
6.275150807311071e-003	1.031803e+000
6.275182646368610e-003	1.032169e+000
6.275222116710650e-003	1.032548e+000
6.275277139441914e-003	1.032859e+000
6.275332329918329e-003	1.032882e+000
6.275403079600705e-003	1.032642e+000
6.275489493547162e-003	1.032220e+000
6.275592595306535e-003	1.031715e+000
6.275709999009825e-003	1.031196e+000
6.581999999999999e-003	-2.721194e-001
6.587000000000001e-003	-2.934007e-001
6.587023996917503e-003	-2.961479e-001
6.587071990752506e-003	-2.995133e-001
6.587095338747883e-003	-3.000456e-001
6.587112495170988e-003	-3.000413e-001
6.587137037671399e-003	-3.000191e-001
6.587164034822757e-003	-2.998131e-001
6.587193233462249e-003	-2.994673e-001
6.587228233439680e-003	-2.991459e-001
6.587266062996118e-003	-2.989662e-001
6.587336048636911e-003	-2.989744e-001
6.587476019918498e-003	-2.995346e-001
6.587701803282079e-003	-3.006557e-001
6.587935680390919e-003	-3.016693e-001
6.588222149717370e-003	-3.029381e-001
6.588530402891533e-003	-3.043714e-001
6.589146909239859e-003	-3.063661e-001
6.589371936841474e-003	-3.063153e-001
6.589497023042045e-003	-3.063872e-001
6.589583746411358e-003	-3.065389e-001
6.589682781293361e-003	-3.065329e-001
6.589797784589934e-003	-3.064665e-001
6.590012123971813e-003	-3.062407e-001
6.590238091482554e-003	-3.054897e-001
6.590378703267079e-003	-3.045128e-001
6.590467028425614e-003	-3.039565e-001
6.590660997992581e-003	-3.032171e-001
6.590924121005372e-003	-3.021489e-001
6.591124255970622e-003	-3.013172e-001
6.591524525901121e-003	-2.995713e-001
6.591999999999999e-003	-2.974131e-001
6.592002540335035e-003	-2.968754e-001
6.592007621005107e-003	-2.958418e-001
6.592017782345251e-003	-2.940626e-001
6.592028153562855e-003	-2.928336e-001
6.592044097870028e-003	-2.918829e-001
6.592054503990389e-003	-2.915969e-001
6.592067945094706e-003	-2.913296e-001
6.592082630621979e-003	-2.910272e-001
6.592102890909704e-003	-2.908055e-001
6.592125602081870e-003	-2.908790e-001
6.592150725900412e-003	-2.911506e-001
6.592182618531036e-003	-2.915154e-001
6.592224208296452e-003	-2.918948e-001
6.592295137401319e-003	-2.922050e-001
6.592368871380669e-003	-2.921291e-001
6.592446821168418e-003	-2.917902e-001
6.592546309842606e-003	-2.912911e-001
6.592702316141891e-003	-2.905788e-001
6.889687500002033e-003	9.731449e-001
6.895000000000000e-003	9.957500e-001
6.895025322949213e-003	9.985589e-001
6.895075968847640e-003	1.001952e+000
6.895099319590923e-003	1.002433e+000
6.895116931857759e-003	1.002403e+000
6.895141731432667e-003	1.002350e+000
6.895169801363716e-003	1.002112e+000
6.895199666568585e-003	1.001764e+000
6.895237777031238e-003	1.001443e+000
6.895277497762449e-003	1.001286e+000
6.895344754176460e-003	1.001328e+000
6.895458119484806e-003	1.001799e+000
6.895671610918223e-003	1.002870e+000
6.895893664901879e-003	1.003842e+000
6.896159913631234e-003	1.005011e+000
6.896449816530722e-003	1.006382e+000
6.897029622329702e-003	1.008622e+000
6.897242895616688e-003	1.008770e+000
6.897392825943519e-003	1.008767e+000
6.897523458882787e-003	1.008867e+000
6.897663309319029e-003	1.008856e+000
6.897907908615096e-003	1.008639e+000
6.898306422554618e-003	1.007358e+000
6.898495217795024e-003	1.006154e+000
6.898599547107151e-003	1.005677e+000
6.898688187079170e-003	1.005460e+000
6.898980647950774e-003	1.004279e+000
6.899203445905137e-003	1.003336e+000
6.899554404091271e-003	1.001804e+000
6.900000000000002e-003	9.996959e-001
6.900002479917197e-003	9.991940e-001
6.900007439751584e-003	9.982196e-001
6.900017359420361e-003	9.965144e-001
6.900027946971752e-003	9.952460e-001
6.900043735236684e-003	9.942528e-001
6.900054571487057e-003	9.939370e-001
6.900068049619299e-003	9.936703e-001
6.900082991081981e-003	9.933770e-001
6.900104122375675e-003	9.931644e-001
6.900127633372678e-003	9.932518e-001
6.900153372746491e-003	9.935351e-001
6.900186158153838e-003	9.939092e-001
6.900229096623139e-003	9.942863e-001
6.900302324494389e-003	9.945655e-001
6.900377703588071e-003	9.944515e-001
6.900464462112435e-003	9.940556e-001
6.900561422460752e-003	9.935727e-001
6.900731097946129e-003	9.928107e-001
7.206619024118474e-003	-3.087951e-001
7.212000000000001e-003	-3.316901e-001
7.212025610861898e-003	-3.345122e-001
7.212076832585694e-003	-3.379110e-001
7.212100181374534e-003	-3.383812e-001
7.212117888548400e-003	-3.383450e-001
7.212142739720687e-003	-3.382860e-001
7.212171043305430e-003	-3.380418e-001
7.212201056086902e-003	-3.376936e-001
7.212239870442545e-003	-3.373733e-001
7.212280059561210e-003	-3.372212e-001
7.212346977201288e-003	-3.372722e-001
7.212456948497354e-003	-3.377344e-001
7.212669902137240e-003	-3.388041e-001
7.212890595811468e-003	-3.397705e-001
7.213155248871299e-003	-3.409322e-001
7.213443430546284e-003	-3.422957e-001
7.214019793896251e-003	-3.445518e-001
7.214232687928977e-003	-3.447208e-001
7.214387025902934e-003	-3.447112e-001
7.214527039843511e-003	-3.448060e-001
7.214675220374044e-003	-3.447893e-001
